kaltura, Nutritional Assessment, https://uta.instructure.com/courses/17250/pages/nutritional-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_zawde8if/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Thoracic and Lung Assessment, https://uta.instructure.com/courses/17250/pages/thoracic-and-lung-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_dnshq481/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Skin_ Nails_ and Hair Assessment, https://uta.instructure.com/courses/17250/pages/skin-nails-and-hair-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_17xtm9r0/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Heart and Neck Vessels Assessment, https://uta.instructure.com/courses/17250/pages/heart-and-neck-vessels-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_t2cg8baf/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Peripheral Vascular Assessment, https://uta.instructure.com/courses/17250/pages/peripheral-vascular-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_gwt4hn3x/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Abdominal Assessment, https://uta.instructure.com/courses/17250/pages/abdominal-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_2ng8w7x8/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Neurological Assessment, https://uta.instructure.com/courses/17250/pages/neurological-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_usvt8c4d/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Ears and Eyes Assessment, https://uta.instructure.com/courses/17250/pages/ears-and-eyes-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_6rzdh6n6/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Musculoskeletal Assessment, https://uta.instructure.com/courses/17250/pages/musculoskeletal-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_b5k2nhtx/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Head and Neck Assessment, https://uta.instructure.com/courses/17250/pages/head-and-neck-assessment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_0p9pz366/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Mouth_ Throat_ Nose_ Sinuses Assesment, https://uta.instructure.com/courses/17250/pages/mouth-throat-nose-sinuses-assesment, https://1287241.kaf.kaltura.com/browseandembed/index/media-redirect/entryid/0_1w4lqzn6/showdescription/true/showuploaddate/false/showtitle/true/playersize/400x285/showtags/true/showowner/true/showduration/true/thumbembed//autoplay//starttime//endtime/#
kaltura, Course Resources, https://uta.instructure.com/courses/17250/pages/course-resources, >kaltura
kaltura, Course Resources, https://uta.instructure.com/courses/17250/pages/course-resources, http://corp.kaltura.com/privacy-policy
kaltura, Course Resources, https://uta.instructure.com/courses/17250/pages/course-resources, >kaltura
kaltura, Course Resources, https://uta.instructure.com/courses/17250/pages/course-resources, https://corp.kaltura.com/products/core-platform/video-accessibility
